listing_id,neighborhood
6952911,Belmont
7080996,Chelsea
6959752,Cooper Union 
6969940,Midtown East
6996482,Hell's Kitchen
6990431,Pratt Institute 
7015821,Central Harlem
7054519,Washington Heights
6992852,Chelsea
6967474,Central Park
7061549,Bowery
6979792,Rego Park
7007880,Kips Bay
7038033,East Harlem
7013738,Upper East Side
6999458,Hell's Kitchen
6969526,Long Island City
7038531,NoLita
7283276,Murray Hill
6957846,Upper West Side
6976977,Greenwich Village
6985999,Jackson Heights
7012904,John Jay College of Criminal Justice 
7159185,Financial District
6959394,Financial District
7049713,Upper East Side
7045373,Bushwick
7079732,Long Island City
7005651,Washington Heights
7074652,West Village
7069736,Hell's Kitchen
7033960,Upper West Side
6969669,Lower East Side
7017359,Williamsburg
7066547,Theater District
6959964,Chelsea
6993265,Chelsea
7021644,Murray Hill
6985458,Little Italy
6952041,Upper East Side
7026933,Bedford-Stuyvesant
6999859,Hunter College 
6953559,East Harlem
7017372,The New School 
7045366,Murray Hill
7047247,Baruch College (CUNY)
7029511,Upper West Side
7023750,Juilliard School 
7007508,Gramercy Park
7029198,Juilliard School 
7062547,Battery Park City
7071241,Midtown East
7020772,Upper East Side
7006871,Pace University 
7011729,Hunter College 
6999671,Boerum Hill
6993629,Pace University 
7083149,Greenwich Village
7006982,West Village
7027232,Upper East Side
6968875,East Harlem
6952474,Columbia University
7009761,Financial District
6995996,Cooper Union 
6963795,East Village
6983258,Upper East Side
6984645,Midtown East
7014165,Prospect Park
6998687,Greenwich Village
6993809,Boerum Hill
7160355,Pace University 
7016173,Inwood
7068813,Fort Greene
7053310,Tribeca
6959582,Garment District
7126730,Upper East Side
7027753,Koreatown
6980373,Marble Hill
7016686,Central Harlem
7043526,East Village
7074603,Upper East Side
6964284,Tribeca
6987963,Garment District
6975049,John Jay College of Criminal Justice 
7064779,Garment District
6974496,Garment District
7005272,Baruch College (CUNY)
6973487,Murray Hill
6960773,Ocean Hill
7120975,NoHo
6967175,Upper East Side
6967445,Kips Bay
7015982,Central Harlem
7068447,Little Italy
7205212,Chelsea
7021994,Theater District
6992746,Inwood
7056064,Park Slope
7029454,Kips Bay
6979366,Upper East Side
7020656,Williamsburg
7011878,John Jay College of Criminal Justice 
6970780,Battery Park City
6963168,Garment District
6971792,Financial District
7030877,Central Park
7150492,Boerum Hill
6970759,Gramercy Park
7022644,NYU Tandon School of Engineering 
7059406,East Village
7037847,Murray Hill
7068582,Cobble Hill
7064266,Brooklyn Heights
7026710,Theater District
7059954,Upper East Side
7083705,Midtown East
7016910,Juilliard School 
7052405,Midtown East
7017867,Bedford-Stuyvesant
6969517,Financial District
7048206,Upper East Side
6968182,Upper West Side
6983683,Upper East Side
7211175,Windsor Terrace
7059384,Chelsea
7002400,Columbia University
7038128,Upper East Side
7071124,Long Island City
6972497,Greenwich Village
7029828,Upper East Side
7130055,Central Harlem
7023804,Hunter College 
6983935,Boerum Hill
7208633,Columbia University
6978755,Weill Cornell Medical College
7033619,Ocean Hill
7004509,Theater District
6958924,Financial District
6982676,Hunter College 
6963467,Upper West Side
7058623,Chelsea
6962477,Upper East Side
7076237,Hunter College 
6986521,Pace University 
6958374,Hunter College 
7134857,Midtown East
7037581,Hunter College 
7064221,Midtown East
6965825,East Harlem
7200687,Astoria
7210751,Pace University 
7003573,NoLita
7019438,East Harlem
7070033,Upper East Side
7067184,Upper West Side
7039966,Ridgewood
7200439,East Harlem
6988037,Hunter College 
6969583,Kips Bay
7017446,Upper West Side
7082834,Cooper Union 
6996713,Upper East Side
7172849,NYU Tandon School of Engineering 
7013446,Hell's Kitchen
6991316,Pace University 
7057630,Garment District
7020264,Financial District
7074416,Hunter College 
7005393,Hell's Kitchen
7022086,Columbia University
7062349,Washington Heights
7009373,Washington Heights
7068784,Columbia University
6972227,East Harlem
7031553,Pace University 
7068434,Stuyvesant Town - Peter Cooper Village
7014818,Central Park
7058802,Hunter College 
7043486,Hunter College 
6956714,Upper East Side
6969485,Upper East Side
7025787,Bay Ridge
7071971,Sunnyside
6973139,Upper East Side
7069092,Gowanus
7109401,Theater District
7053037,Upper East Side
7020974,Murray Hill
6991944,Hell's Kitchen
7077272,Bedford-Stuyvesant
7080833,Greenwich Village
7020074,Garment District
7035115,John Jay College of Criminal Justice 
7025743,NoHo
7077938,Stuyvesant Town - Peter Cooper Village
7079411,Washington Heights
6998025,Upper West Side
7053018,Battery Park City
7028486,West Village
7200807,Astoria
7072603,Washington Heights
6988289,Prospect Park
6975999,Bowery
7025009,Tribeca
7170222,Upper East Side
6958201,Midtown East
6962189,Park Slope
6964961,Financial District
6999460,Park Slope
7007290,Hell's Kitchen
7031205,Gramercy Park
6989565,Pace University 
7043973,Murray Hill
7122997,NoLita
7007754,Upper East Side
6975547,Upper East Side
6957877,Columbia University
6998856,Midtown East
6955757,Kips Bay
7030318,Upper East Side
7028456,Murray Hill
7016646,East Village
7060933,Woodlawn Heights
7042247,East Village
7030241,Koreatown
7074619,Juilliard School 
6979100,Washington Heights
6957053,Theater District
7054456,Upper West Side
7002112,Midtown East
6966457,Flatiron District
7059126,Koreatown
7073337,Williamsburg
6957956,Midtown East
6997193,Hell's Kitchen
7004665,Weill Cornell Medical College
6966246,Windsor Terrace
7071177,Juilliard School 
6995082,Pace University 
7014054,Upper East Side
6991891,Financial District
6967636,West Harlem
7078701,Washington Heights
6955253,SoHo
6985315,Pace University 
7016453,Central Harlem
6985221,Upper East Side
7008388,Greenwich Village
7064876,Sheepshead Bay
7014839,West Harlem
7093373,Tribeca
7026244,Washington Heights
6957742,Gowanus
6985825,Tribeca
6979860,Columbia University
6953095,Upper East Side
7059966,Central Harlem
7015469,Upper East Side
7023930,NoLita
7098738,Midtown East
7019587,East Harlem
7075037,Greenwich Village
6969781,Stuyvesant Town - Peter Cooper Village
7033683,Pace University 
6973730,Flatiron District
7031198,Hell's Kitchen
7045059,Morris Heights
6962366,Hell's Kitchen
7079874,Juilliard School 
6978351,Pace University 
7080352,Cooper Union 
7076451,Washington Heights
7011655,Hunter College 
7078310,West Village
7044569,Hell's Kitchen
7083983,West Harlem
6965842,Crown Heights
7034252,Pace University 
7075246,Inwood
7046043,DUMBO
7043927,Upper East Side
7038972,Williamsburg
7053226,The New School 
7081960,Gramercy Park
6989076,East Village
7035030,Lower East Side
6960091,West Harlem
6967487,NoHo
7068333,Hell's Kitchen
7049469,Upper West Side
6968023,Hell's Kitchen
7073683,Koreatown
7031304,Hell's Kitchen
7067708,Greenwich Village
7233604,East Village
7007088,West Harlem
6981677,East Village
7041292,Weill Cornell Medical College
6970217,Upper East Side
7062868,East Village
6988831,Weill Cornell Medical College
7024570,East Harlem
7039749,Upper East Side
7031071,Washington Heights
6995706,SoHo
6962425,SoHo
7012808,Bowery
6982707,Murray Hill
7074084,Upper West Side
7002836,Long Island City
6964762,Central Park
7013469,Columbia University
6976459,Upper West Side
7061689,Gramercy Park
7056799,Bowery
6959066,Upper East Side
7070880,East Village
7048751,Financial District
7001736,Fort Greene
6972470,Brooklyn Heights
7054692,Bushwick
6959639,NoMad
7022961,Columbia University
7002851,John Jay College of Criminal Justice 
6976371,Downtown Brooklyn
6997672,Concourse Village
7008053,Upper East Side
6974341,Koreatown
7045236,Bedford-Stuyvesant
6991050,East Harlem
6966087,East Village
7208578,Garment District
7052248,Greenwich Village
6979354,Garment District
6984283,Pace University 
7032520,Financial District
6965424,Kingsbridge
7043406,Kew Gardens
7072520,Upper East Side
6968510,Stuyvesant Town - Peter Cooper Village
6980552,Upper East Side
7099383,Murray Hill
6999904,Pace University 
7057212,Hell's Kitchen
7082644,Crown Heights
7074413,Gramercy Park
7144074,Financial District
6982513,Fashion Institute of Technology (FIT) 
7039540,Pace University 
7045455,East Village
6986527,Washington Heights
6993720,Columbia University
7055157,Central Harlem
6991463,Weill Cornell Medical College
7005424,Tribeca
7071932,Kips Bay
6963951,Columbia University
7061724,John Jay College of Criminal Justice 
7041997,West Village
7007952,Garment District
6980628,Midtown East
7002681,SoHo
6969930,Stuyvesant Town - Peter Cooper Village
7078057,Pace University 
7024302,Weill Cornell Medical College
7118336,Murray Hill
7141419,Upper East Side
7052033,West Village
7013492,Upper East Side
6962046,East Village
7062518,East Village
6952019,Baruch College (CUNY)
6960097,Upper East Side
6966584,Prospect Park
6964295,Upper East Side
6954766,East Village
7181649,Bushwick
6999698,Hell's Kitchen
6971634,Fashion Institute of Technology (FIT) 
7039345,Hell's Kitchen
7047692,Upper West Side
6987750,Garment District
6970516,Upper East Side
7024820,Midtown East
7045037,Bowery
6985841,Gowanus
7051481,John Jay College of Criminal Justice 
7038998,Theater District
7054690,Lower East Side
7082964,Jackson Heights
6970921,NoMad
7031327,Garment District
6983588,Hell's Kitchen
6956944,Upper West Side
6964850,Theater District
7093619,Midtown East
6954062,Upper East Side
7070684,Murray Hill
7011860,NoLita
6973949,Murray Hill
6951876,Midwood
7073243,Bushwick
7041417,Midtown East
6986920,Financial District
7052657,Stuyvesant Town - Peter Cooper Village
7058879,Upper East Side
7113766,Kips Bay
7112019,West Village
7082182,East Harlem
6973894,West Harlem
6998165,Greenpoint
7046664,Hunter College 
7130575,Upper West Side
7073874,Battery Park City
6975715,Kips Bay
6958570,Upper East Side
7035372,Pace University 
7022149,Chelsea
7139006,Upper East Side
6968183,Upper West Side
7010802,Weill Cornell Medical College
7027009,Kew Gardens Hills
7023921,Upper East Side
6952431,Weill Cornell Medical College
6978434,Kips Bay
7052408,West Village
7080056,Central Park
6983073,NoMad
7007715,East Village
7004243,West Harlem
7050449,Pace University 
7060729,Hell's Kitchen
7659212,Greenwich Village
7001813,DUMBO
7121582,Upper East Side
6957903,West Village
7040323,Clinton Hill
7133173,Upper East Side
7051752,Upper West Side
7043644,The New School 
6959899,Hunter College 
7066338,Morris Heights
7032382,Park Slope
7083334,Bowery
6993662,Columbia University
7046619,Murray Hill
7234398,Theater District
6964633,East Village
6974766,Theater District
6987508,Upper West Side
6961284,Financial District
7039967,Upper East Side
7038099,Crown Heights
7017113,Upper East Side
6988032,Hell's Kitchen
6972219,Williamsburg
7025134,Upper East Side
6991339,Financial District
7001041,Marble Hill
6961703,Jackson Heights
7081026,Upper East Side
6998493,Upper East Side
7083344,Williamsburg
7002755,East Village
6993400,West Village
6992216,Murray Hill
7045490,Hunter College 
7056996,East Village
7008306,East Village
6994414,Inwood
7028739,The New School 
6997609,Financial District
7042806,Baruch College (CUNY)
6996544,Hunter College 
7144198,Central Harlem
6990034,Bowery
7027636,Greenpoint
7059201,West Harlem
7017250,The New School 
7034777,Upper East Side
7074105,Garment District
7466264,Theater District
7219996,Crown Heights
7039574,The New School 
7049519,Financial District
7045778,Other
7157586,Upper East Side
7046702,Columbia University
6991829,Bay Ridge
7028554,Midtown East
7078324,Garment District
7010175,John Jay College of Criminal Justice 
6995677,East Village
6961214,Weill Cornell Medical College
7075356,East Harlem
7054825,Astoria
7053227,Upper East Side
6957774,Cobble Hill
6999995,Juilliard School 
6961017,Upper West Side
6998645,Central Harlem
7017713,East Harlem
7055718,Hell's Kitchen
7020671,Washington Heights
7027622,West Village
6981180,Upper East Side
6995893,Columbia University
6962559,Theater District
7035856,Kips Bay
7081488,Upper East Side
7071472,Bowery
6956922,Central Harlem
7067471,Garment District
6988567,Stuyvesant Town - Peter Cooper Village
6977378,Tribeca
7005177,Pace University 
6980461,Upper East Side
7013862,Upper West Side
7018415,Theater District
7204371,Columbia University
7001061,Upper West Side
7166766,The Waterfront
7157810,Midtown East
7055097,Central Harlem
7027149,Weill Cornell Medical College
7010721,Hell's Kitchen
6993284,Stuyvesant Town - Peter Cooper Village
6983175,West Village
7079076,Central Harlem
6974621,Wakefield
7188738,Long Island City
7072709,Ridgewood
6994954,Koreatown
7096500,Bowery
6996922,Murray Hill
7033767,Battery Park City
6992621,West Harlem
7016809,Murray Hill
6967022,East Village
7022040,Washington Heights
6988274,Murray Hill
6996530,Battery Park City
6955552,Financial District
7221021,John Jay College of Criminal Justice 
6969228,Juilliard School 
7043229,Midtown East
7046042,Murray Hill
7075937,Stuyvesant Town - Peter Cooper Village
6999352,Murray Hill
7071835,Upper East Side
7054432,Theater District
7173705,Upper East Side
7031808,Upper East Side
7083153,Park Slope
7036472,Hell's Kitchen
6990751,Murray Hill
7152004,Stuyvesant Town - Peter Cooper Village
7043787,John Jay College of Criminal Justice 
7014209,Columbia University
6953707,Central Harlem
6982605,Upper West Side
7187066,Murray Hill
7080486,Pace University 
6978453,Upper East Side
6980626,Midtown East
7053662,Upper East Side
6963688,Gramercy Park
6971490,Murray Hill
6981818,Astoria
7105751,Jackson Heights
7066007,Prospect Heights
7034646,DUMBO
6994968,New York University (NYU) 
6974679,Upper East Side
7079340,Upper West Side
6990128,Washington Heights
7024176,Upper East Side
7005876,Juilliard School 
